17:09:28:22:59:29.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:59:29.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:29.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:29.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:29.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:59:29.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:59:32.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Health Regen,Pn.M5jspv1,HitPoints,,-18.3622,-18.2807
17:09:28:22:59:33.6::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1481 Entity_Splitthesky],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Split the Sky,Pn.Brlco6,Physical,,421.374,492.557
17:09:28:22:59:33.6::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1481 Entity_Splitthesky],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Split the Sky,Pn.Brlco6,Physical,Critical,736.951,861.444
17:09:28:22:59:35.6::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1481 Entity_Splitthesky],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Split the Sky,Pn.Brlco6,Physical,,380.629,444.928
17:09:28:22:59:37.6::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1481 Entity_Splitthesky],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Split the Sky,Pn.Brlco6,Physical,,398.407,465.71
17:09:28:22:59:39.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Aimed Shot,Pn.Oafrdx1,Physical,,1600.19,1870.51
17:09:28:22:59:39.2::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-28.8033,0
17:09:28:22:59:39.7::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1481 Entity_Splitthesky],Damned Soul,C[1482 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Split the Sky,Pn.Brlco6,Physical,,450.389,485.603
17:09:28:22:59:40.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Constricting Arrow,Pn.Tsj6qq1,Physical,,608.065,710.785
17:09:28:22:59:40.1::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Constricting Arrow,Pn.Tsj6qq1,Power,,-36.0041,0
17:09:28:22:59:41.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-28.8033,0
17:09:28:22:59:41.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Aimed Shot,Pn.Oafrdx1,Physical,,1294.18,1512.81
17:09:28:22:59:41.4::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,,281.942,343.664
17:09:28:22:59:41.8::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1481 Entity_Splitthesky],Damned Soul,C[1483 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Split the Sky,Pn.Brlco6,Physical,,464.801,501.142
17:09:28:22:59:42.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Marauder's Escape,Pn.Fis94n1,Power,,-49.0965,0
17:09:28:22:59:42.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Marauder's Escape,Pn.61u44g,Physical,,251.632,294.14
17:09:28:22:59:43.3::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Marauder's Escape,Pn.61u44g,Physical,,245.601,287.09
17:09:28:22:59:43.5::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,,271.19,330.558
17:09:28:22:59:43.8::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1481 Entity_Splitthesky],Damned Soul,C[1483 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Split the Sky,Pn.Brlco6,Physical,,502.909,542.229
17:09:28:22:59:44.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:45.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Damned Soul,C[1482 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Aimed Shot,Pn.Oafrdx1,Physical,Kill,1563.1,1685.32
17:09:28:22:59:45.7::Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],,*,Graette,C[942 Pet_Waywardwizard],Melee Attack,Pn.Wnxcd01,Physical,,825.907,0
17:09:28:22:59:45.7::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1481 Entity_Splitthesky],Damned Soul,C[1483 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Split the Sky,Pn.Brlco6,Physical,Kill,417.292,449.918
17:09:28:22:59:45.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-28.8033,0
17:09:28:22:59:45.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:46.0::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Slow,Pn.Qs3r9w1,Physical,,688.667,839.427
17:09:28:22:59:46.5::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,,294.303,358.73
17:09:28:22:59:46.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:47.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:48.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:48.9::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,,303.796,370.301
17:09:28:22:59:49.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:50.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1501 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,,330.71,370.584
17:09:28:22:59:50.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:50.9::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1502 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,,344.212,385.714
17:09:28:22:59:50.9::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,,317.637,387.173
17:09:28:22:59:51.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:52.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:52.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1501 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,,330.672,370.542
17:09:28:22:59:52.9::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,,309.694,377.49
17:09:28:22:59:53.0::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1502 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,,292.461,327.723
17:09:28:22:59:53.6::Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Damned Soul,C[1501 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Graette,C[942 Pet_Waywardwizard],Melee Attack,Pn.Bq5z82,Physical,,380.849,0
17:09:28:22:59:54.5::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1501 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,,297.751,333.651
17:09:28:22:59:54.6::Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Damned Soul,C[1502 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Graette,C[942 Pet_Waywardwizard],Melee Attack,Pn.Bq5z82,Physical,,389.938,0
17:09:28:22:59:54.6::Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],,*,Graette,C[942 Pet_Waywardwizard],Melee Attack,Pn.Gmzt3q,Physical,,2751.39,0
17:09:28:22:59:54.6::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,,272.577,332.248
17:09:28:22:59:54.6::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1502 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,,328.318,367.903
17:09:28:22:59:56.3::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1501 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,Kill,302.672,339.165
17:09:28:22:59:56.4::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1502 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,Flank|Kill,363.525,407.356
17:09:28:22:59:56.4::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,,309.743,377.551
17:09:28:22:59:56.4::Imp,C[1506 Ashmadai_Imp_Basic],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Melee Attack,Pn.Tit1py,Physical,Critical,290.694,360.307
17:09:28:22:59:56.4::Imp,C[1505 Ashmadai_Imp_Basic],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Melee Attack,Pn.Tit1py,Physical,,240.028,297.507
17:09:28:22:59:56.4::Imp,C[1504 Ashmadai_Imp_Basic],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Melee Attack,Pn.Tit1py,Physical,,242.192,300.19
17:09:28:22:59:56.4::Imp,C[1503 Ashmadai_Imp_Basic],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Melee Attack,Pn.Tit1py,Physical,,240.189,297.707
17:09:28:22:59:57.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:57.1::Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Melee Attack,Pn.Wnxcd01,Physical,Immune,0,810.864
17:09:28:22:59:57.9::Imp,C[1507 Ashmadai_Imp_Basic],,*,Harkken,P[511693318@23789296 Harkken@sshookman],Melee Attack,Pn.Tit1py,Physical,Dodge,116.794,289.525
17:09:28:22:59:58.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:58.6::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,Critical,411.265,501.297
17:09:28:22:59:58.7::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1504 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,315.636,353.693
17:09:28:22:59:58.7::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1503 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,331.846,371.857
17:09:28:22:59:58.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1507 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,334.329,374.639
17:09:28:22:59:58.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1506 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,317.097,355.329
17:09:28:22:59:58.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1505 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,299.197,335.271
17:09:28:22:59:59.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:22:59:59.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Aimed Shot,Pn.Oafrdx1,Physical,,1412.8,1651.47
17:09:28:22:59:59.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Aimed Shot,Pn.Oafrdx1,Power,,-28.8033,0
17:09:28:23:00:00.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:23:00:00.3::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1507 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,Kill,338.057,378.817
17:09:28:23:00:00.3::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1506 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,Kill,340.741,381.825
17:09:28:23:00:00.3::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1504 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,299.173,335.244
17:09:28:23:00:00.4::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1503 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,Kill,312.978,350.714
17:09:28:23:00:00.4::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1505 Ashmadai_Imp_Basic],Chilling Cloud,Pn.Dvy0j41,Physical,,295.486,331.113
17:09:28:23:00:00.4::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,Critical,472.047,575.385
17:09:28:23:00:00.9::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:23:00:02.0::Imp,C[1504 Ashmadai_Imp_Basic],,*,Graette,C[942 Pet_Waywardwizard],Melee Attack,Pn.Tit1py,Physical,Flank,350.026,0
17:09:28:23:00:02.0::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Survivor's Gift,Pn.3tizq11,HitPoints,,-24.5798,-24.4708
17:09:28:23:00:02.6::Imp,C[1505 Ashmadai_Imp_Basic],,*,Graette,C[942 Pet_Waywardwizard],Melee Attack,Pn.Tit1py,Physical,,295.162,0
17:09:28:23:00:02.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Split the Sky,Pn.538vs91,Power,,-78.5544,0
17:09:28:23:00:02.8::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1516 Entity_Splitthesky],Imp,C[1505 Ashmadai_Imp_Basic],Split the Sky,Pn.Brlco6,Physical,Critical|Kill,808.725,871.956
17:09:28:23:00:02.8::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1516 Entity_Splitthesky],Imp,C[1505 Ashmadai_Imp_Basic],Split the Sky,Pn.Brlco6,Physical,,451.736,487.055
17:09:28:23:00:02.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1515 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,,298.118,334.062
17:09:28:23:00:02.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,,288.284,351.394
17:09:28:23:00:02.9::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1514 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,,314.424,352.335
17:09:28:23:00:03.0::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[1510 Ashmadai_Hellfire_Warlock],Chilling Cloud,Pn.Dvy0j41,Physical,,322.399,354.908
17:09:28:23:00:03.0::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[1511 Ashmadai_Hellfire_Warlock],Chilling Cloud,Pn.Dvy0j41,Physical,,336.413,370.335
17:09:28:23:00:03.0::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[1509 Ashmadai_Hellfire_Warlock],Chilling Cloud,Pn.Dvy0j41,Physical,,307.99,339.046
17:09:28:23:00:03.0::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[1512 Ashmadai_Hellfire_Warlock],Chilling Cloud,Pn.Dvy0j41,Physical,,349.34,384.565
17:09:28:23:00:04.0::Hellfire Warlock,C[1511 Ashmadai_Hellfire_Warlock],,*,Graette,C[942 Pet_Waywardwizard],Hellfire,Pn.1p0iy1,Physical,,139.273,0
17:09:28:23:00:04.3::Hellfire Warlock,C[1512 Ashmadai_Hellfire_Warlock],,*,Graette,C[942 Pet_Waywardwizard],Hellfire,Pn.1p0iy1,Physical,,134.238,0
17:09:28:23:00:04.4::Hellfire Warlock,C[1510 Ashmadai_Hellfire_Warlock],,*,Graette,C[942 Pet_Waywardwizard],Hellfire,Pn.1p0iy1,Physical,,131.467,0
17:09:28:23:00:04.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Marauder's Escape,Pn.Fis94n1,Power,,-49.0965,0
17:09:28:23:00:04.5::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[1512 Ashmadai_Hellfire_Warlock],Marauder's Escape,Pn.61u44g,Physical,,287.225,304.431
17:09:28:23:00:04.6::Hellfire Warlock,C[1509 Ashmadai_Hellfire_Warlock],,*,Graette,C[942 Pet_Waywardwizard],Hellfire,Pn.1p0iy1,Physical,,136.268,0
17:09:28:23:00:04.7::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Marauder's Escape,Pn.61u44g,Physical,,234.236,273.806
17:09:28:23:00:04.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1515 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,Critical,514.517,576.553
17:09:28:23:00:04.8::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1516 Entity_Splitthesky],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Split the Sky,Pn.Brlco6,Physical,,405.865,474.428
17:09:28:23:00:04.8::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Chilling Cloud,Pn.Dvy0j41,Physical,,268.461,327.231
17:09:28:23:00:04.9::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Damned Soul,C[1514 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Chilling Cloud,Pn.Dvy0j41,Physical,,336.106,376.631
17:09:28:23:00:05.0::Hellfire Warlock,C[1511 Ashmadai_Hellfire_Warlock],,*,Graette,C[942 Pet_Waywardwizard],Hellfire,Pn.1p0iy1,Physical,,18.1821,0
17:09:28:23:00:05.1::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[1509 Ashmadai_Hellfire_Warlock],Chilling Cloud,Pn.Dvy0j41,Physical,,342.859,377.431
17:09:28:23:00:05.1::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[1511 Ashmadai_Hellfire_Warlock],Chilling Cloud,Pn.Dvy0j41,Physical,,308.939,340.09
17:09:28:23:00:05.1::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[1512 Ashmadai_Hellfire_Warlock],Chilling Cloud,Pn.Dvy0j41,Physical,Kill,324.313,357.015
17:09:28:23:00:05.1::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[1510 Ashmadai_Hellfire_Warlock],Chilling Cloud,Pn.Dvy0j41,Physical,,333.906,367.575
17:09:28:23:00:05.3::Hellfire Warlock,C[1512 Ashmadai_Hellfire_Warlock],,*,Graette,C[942 Pet_Waywardwizard],Hellfire,Pn.1p0iy1,Physical,,18.1821,0
17:09:28:23:00:05.4::Hellfire Warlock,C[1510 Ashmadai_Hellfire_Warlock],,*,Graette,C[942 Pet_Waywardwizard],Hellfire,Pn.1p0iy1,Physical,,18.1821,0
17:09:28:23:00:05.6::Hellfire Warlock,C[1509 Ashmadai_Hellfire_Warlock],,*,Graette,C[942 Pet_Waywardwizard],Hellfire,Pn.1p0iy1,Physical,,18.1821,0
17:09:28:23:00:05.7::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Hellfire Warlock,C[1509 Ashmadai_Hellfire_Warlock],Split the Sky,Pn.Lld1wp1,Physical,Kill,311.108,342.479
17:09:28:23:00:06.4::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Electric Shot,Pn.Atk1ys1,Power,,-12.2196,0
17:09:28:23:00:06.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Damned Soul,C[1514 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Electric Shot,Pn.Atk1ys1,Physical,Critical|Kill,542.037,584.416
17:09:28:23:00:06.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[1510 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.Atk1ys1,Physical,Kill,342.88,363.419
17:09:28:23:00:06.6::Harkken,P[511693318@23789296 Harkken@sshookman],,*,Hellfire Warlock,C[1511 Ashmadai_Hellfire_Warlock],Electric Shot,Pn.Atk1ys1,Physical,Kill,341.701,362.169
17:09:28:23:00:06.9::Harkken,P[511693318@23789296 Harkken@sshookman],Split the Sky,C[1516 Entity_Splitthesky],Damned Soul,C[1515 Ashmadai_Miniboss_Shepard_Of_The_Damned_Damned_Soul],Split the Sky,Pn.Brlco6,Physical,Kill,449.228,484.351
17:09:28:23:00:07.5::Imp,C[1504 Ashmadai_Imp_Basic],,*,Graette,C[942 Pet_Waywardwizard],Melee Attack,Pn.Tit1py,Physical,,306.131,0
17:09:28:23:00:07.6::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Imp,C[1504 Ashmadai_Imp_Basic],Split the Sky,Pn.Lld1wp1,Physical,Kill,331.642,371.628
17:09:28:23:00:07.8::Harkken,P[511693318@23789296 Harkken@sshookman],,*,,*,Waters of Elah'zad,Pn.0120531,HitPoints,,-484.942,0
17:09:28:23:00:08.3::Harkken,P[511693318@23789296 Harkken@sshookman],Graette,C[942 Pet_Waywardwizard],Shepherd of the Damned,C[1449 Ashmadai_Miniboss_Shepard_Of_The_Damned],Slow,Pn.Qs3r9w1,Physical,,718.988,876.385
17:09:28:23:00:08.6::Imp,C[1519 Ashmadai_Imp_Basic],,*,Graette,C[942 Pet_Waywardwizard],Melee Attack,Pn.Tit1py,Physical,,290.81,0
